0,1,2,3,4,5,Title,genre,genre_index
-2.585400785723748,1.3135652552655592,0.7733917175984854,0.3132692772135091,0.010342235143968306,-0.2876297465075778,Ratha and Thistle-chaser,fantasy,1
-0.9504394311891171,-0.05976875893194904,0.025305421366759586,0.10923695218154388,-0.20818650745891693,-0.17955968885973378,The Plague Dogs,science,2
-0.8817093754871611,0.005471402893492506,0.09888466795469647,0.12886807109429882,-0.12582634405451198,0.20270949043923644,The Pirates of Malaysia,young,8
-3.5751659397816966,0.4785219262657553,1.6699690694800668,1.739649914245899,-1.3012233271372884,0.22529467553930216,The Black Corsair,young,8
-0.41960408761659,0.09870353813819156,0.1669243407363684,0.1154734280075486,0.013586898040859472,0.02643915654480791,Quest for a Throne,young,8
-2.3640667518630942,0.7580381593306131,0.4093525030311071,0.22386873703734328,-0.6164304674770317,0.048251936172674564,The Mystery of the Black Jungle,young,8
-0.8392502520236741,-0.0670705521805336,0.21266266529743091,0.4558461429723101,0.2832240825743026,0.3443246527740112,The King of the Sea,young,8
-5.711000079609259,0.35711167354874923,4.031206852452472,2.2494876568686437,-1.3177978541922934,-1.5324215925244338,Treasure Island,young,8
-1.7615950173034145,-0.10649279002477843,-0.039264563020775765,0.24083555320910185,-0.0013877617140514776,0.2487496898062208,They Came to Baghdad,thriller,4
-11.38075625384465,-1.7952893786119315,2.801088642966873,5.477509449218887,-3.764787796166084,4.8299473242539515,A Supplement to the Journey to the West,fantasy,1
-13.390812354199882,2.9949813368319256,1.1802676439423607,0.21269876231193274,-0.7162013953839924,-3.854321628990341,Crocodile Tears,thriller,4
-8.199368052491298,1.7572592734026102,2.955153992882823,1.7658317157136818,0.7613519513676263,-3.1273657179231424,Scorpia Rising,thriller,4
-5.022814859359031,-2.0931646591959097,1.6770569732063405,1.5500770134318789,0.5232928227397017,-2.410732565652633,Atlantis Found,thriller,4
-4.660668751166754,1.009073881438636,2.0355702247492022,-0.7633426161263344,0.3055983189256739,0.9227974577459834,The Prairie,history,7
-4.4217185006732596,0.8414602441311084,1.3324250133107252,1.6267396520624609,1.316259064090857,-0.9020901362868268,Mr. Moto Is So Sorry,thriller,4
-2.6688073287023557,0.6078893742099276,-0.23031522099053198,0.012787667043063146,-0.053656816262294786,0.7320073583232956,The Triumph of the Scarlet Pimpernel,history,7
-1.0561491110588626,0.2726496715977565,0.3062549138719232,0.3921460331174808,-0.025427040443174825,0.12041985722631515,The Emperor's Candlesticks,history,7
-4.6294101477465865,2.2963182116519745,0.31491902890282425,0.5073224894366832,0.20103390784220732,1.3856647051636797,Lord Tony's Wife,history,7
-0.9503797705456865,0.5861506015693706,-0.0039145667598069495,0.11042486954253317,-0.0965641593707256,0.6326824881740489,A Child of the Revolution,history,7
-3.1419505007825954,1.2720022402543083,-0.021879933993136102,-0.1030265905093782,-0.13625818481883112,0.6451126637468755,The Bronze Eagle,history,7
-5.4727980291597005,2.6468461567441546,1.3268538478069427,1.071733606301765,0.17116397492017996,0.4294168985124267,The First Sir Percy,history,7
-8.221403833940391,0.06697311579562128,3.4273292091088283,1.4912236996626589,0.029008598378683033,-2.2010443273494857,Ark Angel,thriller,4
-8.111019387289952,1.5783892558326496,1.5348074442261284,0.802756422916861,0.2443584898655677,-1.6124923076483315,Eagle Strike,thriller,4
-12.745622448862267,2.6501877253178274,1.8299921564742283,0.2100558344377875,1.304892361787743,-2.081312405578304,Point Blanc,thriller,4
-11.15232311084175,1.238673815091168,1.5044766078690193,0.5560698886236489,0.8307717289818676,-4.304632927954917,Stormbreaker,thriller,4
-3.674031896020487,-0.3265220483866754,0.9160689142569964,1.1581832469940827,-0.8632817536454137,0.3985050371815242,Inca Gold,thriller,4
-2.137474734932938,0.03911715248635643,0.5349577797128312,0.4419050137470247,-0.18964190416661106,-0.2726555806417248,The Medusa Stone,thriller,4
-0.6620406776112506,-0.4196068339257858,-0.09660304227337096,0.23197555942677045,0.13888809441462366,0.3168037820485637,The Mediterranean Caper,thriller,4
-1.917514523558817,-0.8274263227847326,1.137394498474644,1.1791460808975596,0.2852966603735708,-0.08092309673878775,Pandora's Curse,thriller,4
-0.42062287129310105,-0.41503736873026864,0.022941868650498742,0.3189916040126472,0.5440961520549766,0.020199013370167045,Night Probe!,thriller,4
-0.5893501281983627,-0.2391488312658419,0.16284024878447248,0.2878808870374818,0.11497654957381745,-0.3113486262191421,Pacific Vortex!,thriller,4
-5.595936907735231,-2.70153503918524,2.1589394582663077,2.897898029687468,1.9970271629383136,-2.221498626219979,Raise the Titanic!,thriller,4
-3.6037043608611814,1.4920631493813477,-0.28942714765688204,0.5540525713264465,0.4487418568942288,1.7526734248559468,Mam'zelle Guillotine,history,7
-4.555136905586727,1.0441754873737508,0.6098714981867288,0.6221361409362688,0.1707030304126549,-0.02074108653035368,Catching Fire,science,2
-0.3956155345941866,0.17001732703241054,-0.013186082555511151,-0.02491500237463241,0.10174079757645513,-0.02229799270247044,Badenheim 1939,history,7
-0.929675412364064,-0.8240459747771522,-0.566931669176349,-0.14180691514123606,-0.2303939505138432,0.22673186110321855,His Majesty's Dragon,fantasy,1
-0.8304951724791724,-0.8010393357579297,-0.4604907449222314,-0.08820724338503468,-0.12411979304631132,0.11047470451038743,Throne of Jade,fantasy,1
-3.9012968939565016,-2.108315435804542,-0.3243088977521903,2.472501111146019,4.681665217188256,1.1755526670293879,American Empire: Blood and Iron,history,7
-5.5897314746521065,-3.4745496691160205,-0.5953101149218462,3.5801863619755085,5.7931927934991325,2.9084804005337097,The Great War: Breakthroughs,history,7
